step_id,timestamp_ns,fidelity,entropy,logical_error_rate,injection_magnitude,injection_approved,correction_applied,noise_level,backend
252,33100,0.65997056,0.64105479,0.00064965,0.09846703,1,0,0.173800,HostileBackend(fatigue=0.08)
253,32100,0.65981741,0.64115648,0.00062632,0.09899634,1,0,0.174600,HostileBackend(fatigue=0.08)
254,35000,0.65937730,0.64144761,0.00061634,0.09938451,1,0,0.175400,HostileBackend(fatigue=0.08)
255,32800,0.65856009,0.64198577,0.00063975,0.09956348,1,0,0.176200,HostileBackend(fatigue=0.08)
256,32500,0.65857026,0.64197897,0.00065071,0.10015917,1,0,0.177000,HostileBackend(fatigue=0.08)
257,33200,0.65791903,0.64240533,0.00065837,0.10042299,1,0,0.177800,HostileBackend(fatigue=0.08)
258,32500,0.65737171,0.64276259,0.00065449,0.10075996,1,0,0.178600,HostileBackend(fatigue=0.08)
259,32300,0.65756168,0.64263934,0.00063712,0.10144878,1,0,0.179400,HostileBackend(fatigue=0.08)
260,32000,0.65708028,0.64295309,0.00064817,0.10178829,1,0,0.180200,HostileBackend(fatigue=0.08)
261,39700,0.65643137,0.64337371,0.00065217,0.10204590,1,0,0.181000,HostileBackend(fatigue=0.08)
262,32500,0.65588162,0.64372785,0.00062201,0.10236483,1,0,0.181800,HostileBackend(fatigue=0.08)
263,32600,0.65548242,0.64398464,0.00065561,0.10275618,1,0,0.182600,HostileBackend(fatigue=0.08)
264,34900,0.65523561,0.64414426,0.00062173,0.10321341,1,0,0.183400,HostileBackend(fatigue=0.08)
265,32700,0.65449355,0.64461988,0.00065722,0.10342676,1,0,0.184200,HostileBackend(fatigue=0.08)
266,32100,0.65379633,0.64506401,0.00069520,0.10367362,1,0,0.185000,HostileBackend(fatigue=0.08)
267,35900,0.65403957,0.64490992,0.00065635,0.10439554,1,0,0.185800,HostileBackend(fatigue=0.08)
268,31700,0.65394060,0.64497186,0.00062437,0.10492513,1,0,0.186600,HostileBackend(fatigue=0.08)
269,32700,0.65296034,0.64559416,0.00058832,0.10501883,1,0,0.187400,HostileBackend(fatigue=0.08)
270,35600,0.65255456,0.64585085,0.00065159,0.10542510,1,0,0.188200,HostileBackend(fatigue=0.08)
271,32900,0.65268889,0.64576540,0.00058393,0.10608603,1,0,0.189000,HostileBackend(fatigue=0.08)
272,34800,0.65181745,0.64631313,0.00064203,0.10624816,1,0,0.189800,HostileBackend(fatigue=0.08)
273,40100,0.65156004,0.64647508,0.00062770,0.10668789,1,0,0.190600,HostileBackend(fatigue=0.08)
274,31700,0.65157137,0.64646804,0.00056152,0.10726526,1,0,0.191400,HostileBackend(fatigue=0.08)
275,34200,0.65094856,0.64685726,0.00061266,0.10752108,1,0,0.192200,HostileBackend(fatigue=0.08)
276,51900,0.65116642,0.64672129,0.00054298,0.10817538,1,0,0.193000,HostileBackend(fatigue=0.08)
277,31900,0.65004292,0.64742004,0.00059006,0.10819823,1,0,0.193800,HostileBackend(fatigue=0.08)
278,34300,0.64967556,0.64764715,0.00063503,0.10860778,1,0,0.194600,HostileBackend(fatigue=0.08)
279,47800,0.64910987,0.64799468,0.00064233,0.10892437,1,0,0.195400,HostileBackend(fatigue=0.08)
280,32400,0.64812656,0.64859850,0.00067011,0.10900972,1,0,0.196200,HostileBackend(fatigue=0.08)
281,33400,0.64866233,0.64827046,0.00058253,0.10984111,1,0,0.197000,HostileBackend(fatigue=0.08)
282,33200,0.64810384,0.64861157,0.00059582,0.11012593,1,0,0.197800,HostileBackend(fatigue=0.08)
283,32500,0.64745858,0.64900536,0.00062842,0.11039000,1,0,0.198600,HostileBackend(fatigue=0.08)
284,32200,0.64758013,0.64893124,0.00055891,0.11100760,1,0,0.199400,HostileBackend(fatigue=0.08)
285,32600,0.64766246,0.64888093,0.00049612,0.11156150,1,0,0.200200,HostileBackend(fatigue=0.08)
286,32400,0.64682315,0.64939078,0.00058394,0.11170332,1,0,0.201000,HostileBackend(fatigue=0.08)
287,32000,0.64661429,0.64951660,0.00059298,0.11213403,1,0,0.201800,HostileBackend(fatigue=0.08)
288,32600,0.64591482,0.64993785,0.00057099,0.11233461,1,0,0.202600,HostileBackend(fatigue=0.08)
289,33600,0.64585567,0.64997256,0.00054309,0.11285905,1,0,0.203400,HostileBackend(fatigue=0.08)
290,32200,0.64517659,0.65038143,0.00060929,0.11308839,1,0,0.204200,HostileBackend(fatigue=0.08)
291,31800,0.64463304,0.65070576,0.00058333,0.11338345,1,0,0.205000,HostileBackend(fatigue=0.08)
292,46900,0.64436065,0.65086720,0.00058479,0.11379593,1,0,0.205800,HostileBackend(fatigue=0.08)
293,32700,0.64364985,0.65128840,0.00064379,0.11401322,1,0,0.206600,HostileBackend(fatigue=0.08)
294,32000,0.64353177,0.65135871,0.00060312,0.11450724,1,0,0.207400,HostileBackend(fatigue=0.08)
295,32700,0.64266917,0.65186648,0.00069132,0.11465385,1,0,0.208200,HostileBackend(fatigue=0.08)
296,34100,0.64245802,0.65199027,0.00061773,0.11508867,1,0,0.209000,HostileBackend(fatigue=0.08)
297,34300,0.64276692,0.65180943,0.00056268,0.11576601,1,0,0.209800,HostileBackend(fatigue=0.08)
298,42300,0.64210783,0.65219563,0.00057083,0.11601152,1,0,0.210600,HostileBackend(fatigue=0.08)
299,32200,0.64144571,0.65258168,0.00054534,0.11624307,1,0,0.211400,HostileBackend(fatigue=0.08)
300,32800,0.64134234,0.65264049,0.00059731,0.11672648,1,0,0.212200,HostileBackend(fatigue=0.08)
301,34000,0.64148098,0.65255866,0.00054060,0.11732302,1,0,0.213000,HostileBackend(fatigue=0.08)
302,33800,0.64119303,0.65272837,0.00051180,0.11768080,1,0,0.213800,HostileBackend(fatigue=0.08)
303,34400,0.64032243,0.65323242,0.00059319,0.11780313,1,0,0.214600,HostileBackend(fatigue=0.08)
304,32600,0.64029649,0.65324668,0.00060202,0.11832422,1,0,0.215400,HostileBackend(fatigue=0.08)
305,32700,0.63956038,0.65366872,0.00059431,0.11852177,1,0,0.216200,HostileBackend(fatigue=0.08)
306,32800,0.63912172,0.65392116,0.00061342,0.11888187,1,0,0.217000,HostileBackend(fatigue=0.08)
307,32200,0.63854393,0.65424945,0.00060406,0.11916009,1,0,0.217800,HostileBackend(fatigue=0.08)
308,35100,0.63844848,0.65430509,0.00060711,0.11964200,1,0,0.218600,HostileBackend(fatigue=0.08)
309,32600,0.63866666,0.65417594,0.00053376,0.12024487,1,0,0.219400,HostileBackend(fatigue=0.08)
310,32600,0.63770770,0.65472524,0.00056848,0.12028458,1,0,0.220200,HostileBackend(fatigue=0.08)
311,33700,0.63709423,0.65507156,0.00059690,0.12054953,1,0,0.221000,HostileBackend(fatigue=0.08)
312,37100,0.63744065,0.65487622,0.00051019,0.12121099,1,0,0.221800,HostileBackend(fatigue=0.08)
313,32800,0.63665219,0.65531884,0.00056568,0.12136266,1,0,0.222600,HostileBackend(fatigue=0.08)
314,32100,0.63674947,0.65526488,0.00048704,0.12191580,1,0,0.223400,HostileBackend(fatigue=0.08)
315,32700,0.63581013,0.65579075,0.00054745,0.12204757,1,0,0.224200,HostileBackend(fatigue=0.08)
316,32000,0.63563935,0.65588583,0.00058689,0.12249771,1,0,0.225000,HostileBackend(fatigue=0.08)
317,32700,0.63617433,0.65558651,0.00048861,0.12323447,1,0,0.225800,HostileBackend(fatigue=0.08)
318,32100,0.63601082,0.65567861,0.00044784,0.12362458,1,0,0.226600,HostileBackend(fatigue=0.08)
319,33300,0.63528682,0.65608026,0.00049931,0.12379849,1,0,0.227400,HostileBackend(fatigue=0.08)
320,36300,0.63422135,0.65666748,0.00059903,0.12384024,1,0,0.228200,HostileBackend(fatigue=0.08)
321,33000,0.63414596,0.65671211,0.00058165,0.12429541,1,0,0.229000,HostileBackend(fatigue=0.08)
322,33200,0.63347511,0.65707764,0.00056585,0.12451593,1,0,0.229800,HostileBackend(fatigue=0.08)
323,49400,0.63237453,0.65767770,0.00065524,0.12455922,1,0,0.230600,HostileBackend(fatigue=0.08)
324,31900,0.63268118,0.65751233,0.00056918,0.12520280,1,0,0.231400,HostileBackend(fatigue=0.08)
325,33900,0.63209108,0.65783302,0.00058218,0.12544006,1,0,0.232200,HostileBackend(fatigue=0.08)
326,32000,0.63284020,0.65742670,0.00047224,0.12622327,1,0,0.233000,HostileBackend(fatigue=0.08)
327,32400,0.63290996,0.65738620,0.00045857,0.12672422,1,0,0.233800,HostileBackend(fatigue=0.08)
328,32000,0.63225144,0.65774521,0.00053134,0.12689543,1,0,0.234600,HostileBackend(fatigue=0.08)
329,33300,0.63157397,0.65810971,0.00050868,0.12706637,1,0,0.235400,HostileBackend(fatigue=0.08)
330,34100,0.63141118,0.65819905,0.00047159,0.12746011,1,0,0.236200,HostileBackend(fatigue=0.08)
331,31900,0.63121424,0.65830468,0.00051662,0.12785856,1,0,0.237000,HostileBackend(fatigue=0.08)
332,32700,0.63117761,0.65832481,0.00045454,0.12831428,1,0,0.237800,HostileBackend(fatigue=0.08)
333,33200,0.62979002,0.65906601,0.00057841,0.12820832,1,0,0.238600,HostileBackend(fatigue=0.08)
334,32000,0.62956677,0.65918312,0.00051937,0.12862040,1,0,0.239400,HostileBackend(fatigue=0.08)
335,32600,0.62908645,0.65943971,0.00054540,0.12890301,1,0,0.240200,HostileBackend(fatigue=0.08)
336,33100,0.62943577,0.65925466,0.00056046,0.12951017,1,0,0.241000,HostileBackend(fatigue=0.08)
337,33000,0.62816960,0.65992117,0.00065291,0.12945830,1,0,0.241800,HostileBackend(fatigue=0.08)
338,32200,0.62828932,0.65985835,0.00058294,0.12998783,1,0,0.242600,HostileBackend(fatigue=0.08)
339,35000,0.62903511,0.65946675,0.00043216,0.13075916,1,0,0.243400,HostileBackend(fatigue=0.08)
340,32900,0.62862306,0.65968393,0.00046039,0.13101115,1,0,0.244200,HostileBackend(fatigue=0.08)
341,32300,0.62687699,0.66059679,0.00055107,0.13074987,1,0,0.245000,HostileBackend(fatigue=0.08)
342,47000,0.62759638,0.66021871,0.00039919,0.13152801,1,0,0.245800,HostileBackend(fatigue=0.08)
343,33600,0.62739835,0.66032581,0.00044131,0.13187078,1,0,0.246600,HostileBackend(fatigue=0.08)
344,32800,0.62692766,0.66056710,0.00043170,0.13213981,1,0,0.247400,HostileBackend(fatigue=0.08)
345,50300,0.62698258,0.66054103,0.00048943,0.13257608,1,0,0.248200,HostileBackend(fatigue=0.08)
346,34500,0.62535391,0.66138198,0.00063213,0.13237553,1,0,0.249000,HostileBackend(fatigue=0.08)
347,33900,0.62597180,0.66106148,0.00052536,0.13312056,1,0,0.249800,HostileBackend(fatigue=0.08)
348,48300,0.62551933,0.66129421,0.00050699,0.13342499,1,0,0.250600,HostileBackend(fatigue=0.08)
349,34500,0.62360060,0.66227374,0.00065511,0.13317588,1,0,0.251400,HostileBackend(fatigue=0.08)
350,32900,0.62433418,0.66190130,0.00057682,0.13394446,1,0,0.252200,HostileBackend(fatigue=0.08)
351,57200,0.62478190,0.66167292,0.00053604,0.13457528,1,0,0.253000,HostileBackend(fatigue=0.08)
352,33600,0.62466097,0.66173540,0.00043039,0.13493773,1,0,0.253800,HostileBackend(fatigue=0.08)
353,32600,0.62281236,0.66266852,0.00056772,0.13462943,1,0,0.254600,HostileBackend(fatigue=0.08)
354,32200,0.62351353,0.66231729,0.00046833,0.13534640,1,0,0.255400,HostileBackend(fatigue=0.08)
355,34000,0.62198582,0.66308302,0.00062666,0.13519950,1,0,0.256200,HostileBackend(fatigue=0.08)
356,32400,0.62384312,0.66215055,0.00036375,0.13638346,1,0,0.257000,HostileBackend(fatigue=0.08)
357,31300,0.62213485,0.66300890,0.00051810,0.13619090,1,0,0.257800,HostileBackend(fatigue=0.08)
358,32900,0.62173261,0.66320439,0.00061458,0.13653249,1,0,0.258600,HostileBackend(fatigue=0.08)
359,33000,0.62221854,0.66296746,0.00053897,0.13716144,1,0,0.259400,HostileBackend(fatigue=0.08)
360,32500,0.62122286,0.66346075,0.00047686,0.13724018,1,0,0.260200,HostileBackend(fatigue=0.08)
361,32000,0.62083355,0.66365308,0.00057022,0.13757249,1,0,0.261000,HostileBackend(fatigue=0.08)
362,32100,0.62166553,0.66323829,0.00048313,0.13836268,1,0,0.261800,HostileBackend(fatigue=0.08)
363,32400,0.62024082,0.66394581,0.00056439,0.13823260,1,0,0.262600,HostileBackend(fatigue=0.08)
364,35400,0.62069275,0.66372259,0.00053066,0.13883423,1,0,0.263400,HostileBackend(fatigue=0.08)
365,36700,0.61942734,0.66434376,0.00050118,0.13878097,1,0,0.264200,HostileBackend(fatigue=0.08)
366,31800,0.61898047,0.66456013,0.00059114,0.13909868,1,0,0.265000,HostileBackend(fatigue=0.08)
367,33100,0.61999079,0.66406665,0.00046724,0.13988760,1,0,0.265800,HostileBackend(fatigue=0.08)
368,34400,0.61976150,0.66417850,0.00032502,0.14019779,1,0,0.266600,HostileBackend(fatigue=0.08)
369,33000,0.61844330,0.66482014,0.00049896,0.14017231,1,0,0.267400,HostileBackend(fatigue=0.08)
370,32700,0.61833855,0.66487004,0.00054561,0.14061671,1,0,0.268200,HostileBackend(fatigue=0.08)
371,34900,0.61887688,0.66461010,0.00048962,0.14120559,1,0,0.269000,HostileBackend(fatigue=0.08)
372,32500,0.61877677,0.66465226,0.00034214,0.14159286,1,0,0.269800,HostileBackend(fatigue=0.08)
373,32100,0.61768631,0.66518476,0.00049420,0.14161107,1,0,0.270600,HostileBackend(fatigue=0.08)
374,40500,0.61753468,0.66525536,0.00037800,0.14199808,1,0,0.271400,HostileBackend(fatigue=0.08)
375,32800,0.61663869,0.66568490,0.00061135,0.14213224,1,0,0.272200,HostileBackend(fatigue=0.08)
376,32000,0.61730713,0.66536625,0.00041001,0.14277207,1,0,0.273000,HostileBackend(fatigue=0.08)
377,36900,0.61667580,0.66566718,0.00042983,0.14296515,1,0,0.273800,HostileBackend(fatigue=0.08)
378,32600,0.61624120,0.66587270,0.00050805,0.14323540,1,0,0.274600,HostileBackend(fatigue=0.08)
379,32200,0.61401054,0.66691987,0.00061462,0.14283016,1,0,0.275400,HostileBackend(fatigue=0.08)
380,52000,0.61487310,0.66651696,0.00050774,0.14360663,1,0,0.276200,HostileBackend(fatigue=0.08)
381,32800,0.61501587,0.66645099,0.00056601,0.14412047,1,0,0.277000,HostileBackend(fatigue=0.08)
382,32300,0.61612462,0.66592870,0.00035045,0.14494919,1,0,0.277800,HostileBackend(fatigue=0.08)
383,33500,0.61431087,0.66677949,0.00054395,0.14465520,1,0,0.278600,HostileBackend(fatigue=0.08)
384,33200,0.61435538,0.66675904,0.00043273,0.14510369,1,0,0.279400,HostileBackend(fatigue=0.08)
385,32500,0.61397089,0.66693780,0.00042769,0.14533520,1,0,0.280200,HostileBackend(fatigue=0.08)
386,32500,0.61369895,0.66706331,0.00053685,0.14571106,1,0,0.281000,HostileBackend(fatigue=0.08)
387,32000,0.61254116,0.66759193,0.00061677,0.14573424,1,0,0.281800,HostileBackend(fatigue=0.08)
388,31800,0.61210078,0.66779871,0.00054256,0.14601533,1,0,0.282600,HostileBackend(fatigue=0.08)
389,31500,0.61321318,0.66728860,0.00043808,0.14685694,1,0,0.283400,HostileBackend(fatigue=0.08)
390,37900,0.61236357,0.66767793,0.00055685,0.14695743,1,0,0.284200,HostileBackend(fatigue=0.08)
391,32000,0.61376432,0.66703180,0.00042808,0.14782036,1,0,0.285000,HostileBackend(fatigue=0.08)
392,31500,0.61190603,0.66788048,0.00049484,0.14759003,1,0,0.285800,HostileBackend(fatigue=0.08)
393,34700,0.61183759,0.66790949,0.00048781,0.14796317,1,0,0.286600,HostileBackend(fatigue=0.08)
394,33000,0.61148974,0.66807456,0.00044132,0.14825573,1,0,0.287400,HostileBackend(fatigue=0.08)
395,32300,0.61091702,0.66833171,0.00054766,0.14844714,1,0,0.288200,HostileBackend(fatigue=0.08)
396,49300,0.61021937,0.66864572,0.00055394,0.14860268,1,0,0.289000,HostileBackend(fatigue=0.08)
397,38600,0.61049603,0.66852345,0.00049298,0.14915454,1,0,0.289800,HostileBackend(fatigue=0.08)
398,32800,0.60935044,0.66902887,0.00040098,0.14923429,1,0,0.290600,HostileBackend(fatigue=0.08)
399,35300,0.60876460,0.66929713,0.00052549,0.14946376,1,0,0.291400,HostileBackend(fatigue=0.08)
400,33100,0.60975323,0.66884824,0.00045230,0.15024528,1,0,0.292200,HostileBackend(fatigue=0.08)
401,32300,0.60859945,0.66935697,0.00064679,0.15031516,1,0,0.293000,HostileBackend(fatigue=0.08)
402,32900,0.60849526,0.66941518,0.00050063,0.15074302,1,0,0.293800,HostileBackend(fatigue=0.08)
403,33300,0.60902310,0.66917807,0.00045881,0.15134794,1,0,0.294600,HostileBackend(fatigue=0.08)
404,32400,0.60714260,0.67000134,0.00058862,0.15116699,1,0,0.295400,HostileBackend(fatigue=0.08)
405,32500,0.60818628,0.66954983,0.00047491,0.15193108,1,0,0.296200,HostileBackend(fatigue=0.08)
406,32000,0.60932891,0.66904338,0.00027673,0.15272002,1,0,0.297000,HostileBackend(fatigue=0.08)
407,34100,0.60642878,0.67031733,0.00048998,0.15215784,1,0,0.297800,HostileBackend(fatigue=0.08)
408,33000,0.60658968,0.67024699,0.00057158,0.15267090,1,0,0.298600,HostileBackend(fatigue=0.08)
409,33700,0.60643757,0.67031377,0.00051181,0.15297259,1,0,0.299400,HostileBackend(fatigue=0.08)
410,31700,0.60718879,0.66998868,0.00056691,0.15360157,1,0,0.300200,HostileBackend(fatigue=0.08)
411,36200,0.60580585,0.67058678,0.00052732,0.15354515,1,0,0.301000,HostileBackend(fatigue=0.08)
412,32900,0.60545659,0.67073677,0.00055179,0.15392657,1,0,0.301800,HostileBackend(fatigue=0.08)
413,32000,0.60818308,0.66955066,0.00028538,0.15518613,1,0,0.302600,HostileBackend(fatigue=0.08)
414,34800,0.60592214,0.67053655,0.00043209,0.15477764,1,0,0.303400,HostileBackend(fatigue=0.08)
415,32900,0.60624081,0.67039853,0.00034428,0.15525576,1,0,0.304200,HostileBackend(fatigue=0.08)
416,32200,0.60592188,0.67053665,0.00039583,0.15550828,1,0,0.305000,HostileBackend(fatigue=0.08)
417,51700,0.60560932,0.67067107,0.00032413,0.15572476,1,0,0.305800,HostileBackend(fatigue=0.08)
418,33400,0.60533161,0.67078480,0.00029764,0.15594930,1,0,0.306600,HostileBackend(fatigue=0.08)
419,32100,0.60556071,0.67068655,0.00036313,0.15639830,1,0,0.307400,HostileBackend(fatigue=0.08)
420,47800,0.60623168,0.67040328,0.00020516,0.15691117,1,0,0.308200,HostileBackend(fatigue=0.08)
421,32900,0.60427200,0.67123933,0.00036656,0.15667702,1,0,0.309000,HostileBackend(fatigue=0.08)
422,33200,0.60519060,0.67084222,0.00033225,0.15732347,1,0,0.309800,HostileBackend(fatigue=0.08)
423,51900,0.60456020,0.67111751,0.00022434,0.15743575,1,0,0.310600,HostileBackend(fatigue=0.08)
424,32400,0.60360845,0.67151914,0.00039766,0.15748179,1,0,0.311400,HostileBackend(fatigue=0.08)
425,32400,0.60117271,0.67253300,0.00070926,0.15710361,1,0,0.312200,HostileBackend(fatigue=0.08)
426,49400,0.60188635,0.67223819,0.00039572,0.15774151,1,0,0.313000,HostileBackend(fatigue=0.08)
427,33600,0.60237880,0.67203342,0.00036664,0.15829368,1,0,0.313800,HostileBackend(fatigue=0.08)
428,31900,0.60193621,0.67221794,0.00039212,0.15848659,1,0,0.314600,HostileBackend(fatigue=0.08)
429,36700,0.59998169,0.67301731,0.00062845,0.15824919,1,0,0.315400,HostileBackend(fatigue=0.08)
430,34900,0.60053331,0.67279356,0.00046008,0.15886597,1,0,0.316200,HostileBackend(fatigue=0.08)
431,32100,0.59942243,0.67324288,0.00052717,0.15892851,1,0,0.317000,HostileBackend(fatigue=0.08)
432,31600,0.59948820,0.67321754,0.00075788,0.15937282,1,0,0.317800,HostileBackend(fatigue=0.08)
433,33500,0.60053359,0.67279344,0.00047015,0.16012137,1,0,0.318600,HostileBackend(fatigue=0.08)
434,32800,0.59973484,0.67310828,0.00056788,0.16021594,1,0,0.319400,HostileBackend(fatigue=0.08)
435,32000,0.59950585,0.67320821,0.00056028,0.16053910,1,0,0.320200,HostileBackend(fatigue=0.08)
436,32000,0.59907330,0.67338371,0.00057111,0.16087810,1,0,0.321000,HostileBackend(fatigue=0.08)
437,32100,0.59947560,0.67322106,0.00051164,0.16134389,1,0,0.321800,HostileBackend(fatigue=0.08)
438,31100,0.59790105,0.67385003,0.00066998,0.16123316,1,0,0.322600,HostileBackend(fatigue=0.08)
439,34300,0.59859143,0.67357351,0.00066752,0.16183552,1,0,0.323400,HostileBackend(fatigue=0.08)
440,32300,0.59769172,0.67392995,0.00057628,0.16199035,1,0,0.324200,HostileBackend(fatigue=0.08)
441,33600,0.59780313,0.67387690,0.00064642,0.16241268,1,0,0.325000,HostileBackend(fatigue=0.08)
442,42800,0.59796494,0.67382269,0.00057732,0.16280476,1,0,0.325800,HostileBackend(fatigue=0.08)
443,33100,0.59741564,0.67403309,0.00054277,0.16314299,1,0,0.326600,HostileBackend(fatigue=0.08)
444,32300,0.59599710,0.67459722,0.00045508,0.16314704,1,0,0.327400,HostileBackend(fatigue=0.08)
445,32900,0.59561069,0.67474770,0.00055165,0.16352415,1,0,0.328200,HostileBackend(fatigue=0.08)
446,32100,0.59712469,0.67415789,0.00046108,0.16441946,1,0,0.329000,HostileBackend(fatigue=0.08)
447,36400,0.59673278,0.67429971,0.00045695,0.16472482,1,0,0.329800,HostileBackend(fatigue=0.08)
448,34100,0.59593681,0.67461662,0.00035603,0.16490549,1,0,0.330600,HostileBackend(fatigue=0.08)
449,32100,0.59943342,0.67322269,0.00009648,0.16634701,1,0,0.331400,HostileBackend(fatigue=0.08)
450,34100,0.59549904,0.67479035,0.00034562,0.16555873,1,0,0.332200,HostileBackend(fatigue=0.08)
451,36500,0.59613833,0.67454479,0.00029492,0.16614425,1,0,0.333000,HostileBackend(fatigue=0.08)
452,31700,0.59478296,0.67506315,0.00050642,0.16621560,1,0,0.333800,HostileBackend(fatigue=0.08)
453,32700,0.59420572,0.67528900,0.00048748,0.16651207,1,0,0.334600,HostileBackend(fatigue=0.08)
454,49700,0.59410049,0.67532800,0.00047670,0.16692399,1,0,0.335400,HostileBackend(fatigue=0.08)
455,32900,0.59591065,0.67463492,0.00027859,0.16774307,1,0,0.336200,HostileBackend(fatigue=0.08)
456,33400,0.59568232,0.67471922,0.00033409,0.16796429,1,0,0.337000,HostileBackend(fatigue=0.08)
457,46300,0.59502792,0.67497446,0.00025352,0.16810121,1,0,0.337800,HostileBackend(fatigue=0.08)
458,31900,0.59349501,0.67555668,0.00045002,0.16802653,1,0,0.338600,HostileBackend(fatigue=0.08)
459,32400,0.59280631,0.67581822,0.00043197,0.16815053,1,0,0.339400,HostileBackend(fatigue=0.08)
460,32900,0.59403862,0.67535288,0.00033248,0.16883367,1,0,0.340200,HostileBackend(fatigue=0.08)
461,32800,0.59332090,0.67562328,0.00041035,0.16890261,1,0,0.341000,HostileBackend(fatigue=0.08)
462,32100,0.59391274,0.67538696,0.00030951,0.16936287,1,0,0.341800,HostileBackend(fatigue=0.08)
463,31900,0.59387163,0.67541148,0.00018803,0.16965385,1,0,0.342600,HostileBackend(fatigue=0.08)
464,34000,0.59222590,0.67603411,0.00029995,0.16949092,1,0,0.343400,HostileBackend(fatigue=0.08)
465,32600,0.59140316,0.67634263,0.00050674,0.16961979,1,0,0.344200,HostileBackend(fatigue=0.08)
466,31600,0.59097940,0.67649987,0.00050991,0.16987340,1,0,0.345000,HostileBackend(fatigue=0.08)
467,35600,0.59340156,0.67559123,0.00022438,0.17091245,1,0,0.345800,HostileBackend(fatigue=0.08)
468,36300,0.59202055,0.67611386,0.00065492,0.17075483,1,0,0.346600,HostileBackend(fatigue=0.08)
469,31400,0.59234303,0.67599401,0.00027968,0.17114677,1,0,0.347400,HostileBackend(fatigue=0.08)
470,56000,0.58972445,0.67695788,0.00056933,0.17073103,1,0,0.348200,HostileBackend(fatigue=0.08)
471,33300,0.59107620,0.67646378,0.00032903,0.17145270,1,0,0.349000,HostileBackend(fatigue=0.08)
472,32400,0.58994254,0.67687727,0.00037897,0.17149204,1,0,0.349800,HostileBackend(fatigue=0.08)
473,48400,0.58989792,0.67689347,0.00037363,0.17183398,1,0,0.350600,HostileBackend(fatigue=0.08)
474,32700,0.58968909,0.67695890,0.00055238,0.17208121,1,0,0.351400,HostileBackend(fatigue=0.08)
475,31700,0.58944320,0.67706034,0.00055417,0.17228290,1,0,0.352200,HostileBackend(fatigue=0.08)
476,32000,0.59184691,0.67617608,0.00028212,0.17326122,1,0,0.353000,HostileBackend(fatigue=0.08)
477,33100,0.58956154,0.67701498,0.00034998,0.17290732,1,0,0.353800,HostileBackend(fatigue=0.08)
478,32500,0.58934489,0.67708729,0.00030822,0.17316138,1,0,0.354600,HostileBackend(fatigue=0.08)
479,31700,0.58812531,0.67752777,0.00052654,0.17332873,1,0,0.355400,HostileBackend(fatigue=0.08)
480,31800,0.58876282,0.67730407,0.00040589,0.17382980,1,0,0.356200,HostileBackend(fatigue=0.08)
481,32900,0.58853352,0.67738757,0.00047887,0.17412062,1,0,0.357000,HostileBackend(fatigue=0.08)
482,31900,0.58712091,0.67788899,0.00060171,0.17406800,1,0,0.357800,HostileBackend(fatigue=0.08)
483,32800,0.58756746,0.67772450,0.00041564,0.17451693,1,0,0.358600,HostileBackend(fatigue=0.08)
484,32800,0.58792179,0.67760321,0.00031074,0.17490682,1,0,0.359400,HostileBackend(fatigue=0.08)
485,31600,0.58694104,0.67793376,0.00036088,0.17506094,1,0,0.360200,HostileBackend(fatigue=0.08)
486,36300,0.58583135,0.67832927,0.00067576,0.17519919,1,0,0.361000,HostileBackend(fatigue=0.08)
487,32300,0.58603068,0.67826937,0.00053522,0.17567136,1,0,0.361800,HostileBackend(fatigue=0.08)
488,31900,0.58705311,0.67790049,0.00047214,0.17627560,1,0,0.362600,HostileBackend(fatigue=0.08)
489,32300,0.58590129,0.67830756,0.00034232,0.17627190,1,0,0.363400,HostileBackend(fatigue=0.08)
490,32100,0.58584022,0.67832978,0.00046831,0.17664170,1,0,0.364200,HostileBackend(fatigue=0.08)
491,31900,0.58743961,0.67777405,0.00022377,0.17737221,1,0,0.365000,HostileBackend(fatigue=0.08)
492,33500,0.58652995,0.67809556,0.00030136,0.17745378,1,0,0.365800,HostileBackend(fatigue=0.08)
493,36000,0.58514234,0.67857658,0.00040738,0.17746897,1,0,0.366600,HostileBackend(fatigue=0.08)
494,33000,0.58502453,0.67861752,0.00039603,0.17777519,1,0,0.367400,HostileBackend(fatigue=0.08)
495,32700,0.58489464,0.67865337,0.00062191,0.17804986,1,0,0.368200,HostileBackend(fatigue=0.08)
496,35400,0.58422391,0.67887878,0.00047867,0.17818094,1,0,0.369000,HostileBackend(fatigue=0.08)
497,33100,0.58493021,0.67864727,0.00039574,0.17877767,1,0,0.369800,HostileBackend(fatigue=0.08)
498,32300,0.58439569,0.67881872,0.00033483,0.17899127,1,0,0.370600,HostileBackend(fatigue=0.08)
499,33800,0.58198843,0.67963765,0.00060910,0.17880761,1,0,0.371400,HostileBackend(fatigue=0.08)
500,39800,0.58385428,0.67900975,0.00042013,0.17959610,1,0,0.372200,HostileBackend(fatigue=0.08)
501,34200,0.58368294,0.67906941,0.00030910,0.17990217,1,0,0.373000,HostileBackend(fatigue=0.08)
502,32700,0.58473781,0.67871478,0.00025408,0.18043753,1,0,0.373800,HostileBackend(fatigue=0.08)
503,31900,0.58348561,0.67912669,0.00039864,0.18039240,1,0,0.374600,HostileBackend(fatigue=0.08)
504,32200,0.58175742,0.67971213,0.00046689,0.18028751,1,0,0.375400,HostileBackend(fatigue=0.08)
