step_id,timestamp_ns,fidelity,entropy,logical_error_rate,injection_magnitude,injection_approved,correction_applied,noise_level,backend,threshold_current,bloch_x,bloch_y,bloch_z,lyapunov_estimate
335,251246,0.50006910,0.66245960,0.00001032,0.00000000,0,1,0.273000,HostileBackend(fatigue=0.08)_control,0.850000,0.000138,-0.000457,0.246464,0.00000000
336,284958,0.49974084,0.66236403,0.00002887,0.00000000,0,1,0.273800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000518,0.000068,0.246843,0.00000000
337,206355,0.49990219,0.66233413,0.00000417,0.00000000,0,1,0.274600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000196,0.000406,0.246962,0.00000000
338,188553,0.49996525,0.66220069,-0.00001509,0.00000000,0,1,0.275400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000070,0.000245,0.247491,0.00000000
339,194434,0.49985794,0.66229328,0.00001620,0.00000000,0,1,0.276200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000284,0.000307,0.247124,0.00000000
340,181687,0.49987634,0.66234845,0.00003848,0.00000000,0,1,0.277000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000247,0.000073,0.246906,0.00000000
341,213562,0.49969484,0.66222979,0.00004987,0.00000000,0,1,0.277800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000610,0.000126,0.247375,0.00000000
342,185944,0.50004228,0.66241381,0.00001580,0.00000000,0,1,0.278600,HostileBackend(fatigue=0.08)_control,0.850000,0.000085,-0.000216,0.246646,0.00000000
343,191014,0.50023923,0.66234476,-0.00002151,0.00000000,0,1,0.279400,HostileBackend(fatigue=0.08)_control,0.850000,0.000478,-0.000192,0.246920,0.00000000
344,299737,0.50025266,0.66234814,-0.00001221,0.00000000,0,1,0.280200,HostileBackend(fatigue=0.08)_control,0.850000,0.000505,-0.000027,0.246906,0.00000000
345,269955,0.49993054,0.66244099,-0.00001216,0.00000000,0,1,0.281000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000139,-0.000238,0.246538,0.00000000
346,193098,0.50013326,0.66242151,-0.00002390,0.00000000,0,1,0.281800,HostileBackend(fatigue=0.08)_control,0.850000,0.000267,-0.000186,0.246616,0.00000000
347,189788,0.50007522,0.66231512,-0.00000240,0.00000000,0,1,0.282600,HostileBackend(fatigue=0.08)_control,0.850000,0.000150,0.000127,0.247038,0.00000000
348,190522,0.50005285,0.66230723,0.00000848,0.00000000,0,1,0.283400,HostileBackend(fatigue=0.08)_control,0.850000,0.000106,0.000459,0.247069,0.00000000
349,185571,0.50008862,0.66238915,-0.00001124,0.00000000,0,1,0.284200,HostileBackend(fatigue=0.08)_control,0.850000,0.000177,0.000425,0.246744,0.00000000
350,203431,0.50023693,0.66231262,-0.00001325,0.00000000,0,1,0.285000,HostileBackend(fatigue=0.08)_control,0.850000,0.000474,0.000567,0.247047,0.00000000
351,181152,0.49992720,0.66227706,0.00000353,0.00000000,0,0,0.285800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000146,0.000427,0.247188,0.00000000
352,188005,0.50011676,0.66239518,-0.00001740,0.00000000,0,1,0.286600,HostileBackend(fatigue=0.08)_control,0.850000,0.000234,0.000316,0.246720,0.00000000
353,184133,0.50024314,0.66248053,-0.00002614,0.00000000,0,1,0.287400,HostileBackend(fatigue=0.08)_control,0.850000,0.000486,-0.000528,0.246380,0.00000000
354,183390,0.50008302,0.66236241,-0.00000146,0.00000000,0,1,0.288200,HostileBackend(fatigue=0.08)_control,0.850000,0.000166,-0.000093,0.246850,0.00000000
355,218019,0.50022108,0.66238083,-0.00005055,0.00000000,0,1,0.289000,HostileBackend(fatigue=0.08)_control,0.850000,0.000442,0.000048,0.246777,0.00000000
356,181181,0.50020856,0.66239678,-0.00003225,0.00000000,0,1,0.289800,HostileBackend(fatigue=0.08)_control,0.850000,0.000417,-0.000197,0.246714,0.00000000
357,187637,0.50009282,0.66228294,-0.00001343,0.00000000,0,1,0.290600,HostileBackend(fatigue=0.08)_control,0.850000,0.000186,-0.000408,0.247165,0.00000000
358,183187,0.49997193,0.66240710,-0.00001200,0.00000000,0,1,0.291400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000056,-0.000738,0.246672,0.00000000
359,182726,0.49979462,0.66223005,0.00000860,0.00000000,0,1,0.292200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000411,-0.000470,0.247374,0.00000000
360,199897,0.50006367,0.66228318,-0.00003883,0.00000000,0,1,0.293000,HostileBackend(fatigue=0.08)_control,0.850000,0.000127,-0.000214,0.247164,0.00000000
361,180131,0.49991088,0.66229315,0.00001383,0.00000000,0,1,0.293800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000178,-0.000117,0.247125,0.00000000
362,195364,0.49986614,0.66226489,0.00003927,0.00000000,0,1,0.294600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000268,0.000462,0.247236,0.00000000
363,185238,0.50005590,0.66224585,0.00002070,0.00000000,0,1,0.295400,HostileBackend(fatigue=0.08)_control,0.850000,0.000112,0.000028,0.247312,0.00000000
364,181003,0.49982468,0.66234471,0.00001115,0.00000000,0,1,0.296200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000351,-0.000609,0.246920,0.00000000
365,197898,0.49978876,0.66225500,0.00003627,0.00000000,0,1,0.297000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000422,-0.000354,0.247275,0.00000000
366,179262,0.49976780,0.66232483,0.00003237,0.00000000,0,1,0.297800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000464,-0.000594,0.246998,0.00000000
367,190059,0.49998763,0.66226961,0.00000687,0.00000000,0,1,0.298600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000025,-0.000600,0.247218,0.00000000
368,182005,0.50019802,0.66224262,-0.00001151,0.00000000,0,1,0.299400,HostileBackend(fatigue=0.08)_control,0.850000,0.000396,-0.000849,0.247323,0.00000000
369,181110,0.49958383,0.66212569,0.00006876,0.00000000,0,1,0.300200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000832,-0.000444,0.247786,0.00000000
370,376625,0.49980654,0.66210871,0.00001270,0.00000000,0,0,0.301000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000387,0.000442,0.247854,0.00000000
371,225341,0.50000906,0.66199925,0.00001133,0.00000000,0,1,0.301800,HostileBackend(fatigue=0.08)_control,0.850000,0.000018,0.000398,0.248286,0.00000000
372,270028,0.49992076,0.66221757,0.00003393,0.00000000,0,1,0.302600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000158,-0.000184,0.247424,0.00000000
373,335007,0.49993023,0.66232368,0.00001608,0.00000000,0,1,0.303400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000140,-0.000270,0.247004,0.00000000
374,264239,0.50018297,0.66215988,0.00000401,0.00000000,0,1,0.304200,HostileBackend(fatigue=0.08)_control,0.850000,0.000366,-0.000494,0.247652,0.00000000
375,293684,0.50040652,0.66193526,-0.00002083,0.00000000,0,1,0.305000,HostileBackend(fatigue=0.08)_control,0.850000,0.000813,-0.000616,0.248537,0.00000000
376,248563,0.50057950,0.66194406,-0.00005120,0.00000000,0,1,0.305800,HostileBackend(fatigue=0.08)_control,0.850000,0.001159,-0.000126,0.248502,0.00000000
377,235721,0.50047796,0.66183524,-0.00005324,0.00000000,0,1,0.306600,HostileBackend(fatigue=0.08)_control,0.850000,0.000956,-0.000326,0.248931,0.00000000
378,256998,0.50034293,0.66179232,-0.00005771,0.00000000,0,1,0.307400,HostileBackend(fatigue=0.08)_control,0.850000,0.000686,-0.000261,0.249100,0.00000000
379,254322,0.50035422,0.66194727,-0.00003057,0.00000000,0,1,0.308200,HostileBackend(fatigue=0.08)_control,0.850000,0.000708,-0.000314,0.248490,0.00000000
380,240910,0.50006738,0.66185313,-0.00001647,0.00000000,0,0,0.309000,HostileBackend(fatigue=0.08)_control,0.850000,0.000135,0.000038,0.248862,0.00000000
381,283781,0.50032592,0.66177182,-0.00004839,0.00000000,0,1,0.309800,HostileBackend(fatigue=0.08)_control,0.850000,0.000652,-0.000070,0.249181,0.00000000
382,266796,0.50003392,0.66182470,0.00000231,0.00000000,0,0,0.310600,HostileBackend(fatigue=0.08)_control,0.850000,0.000068,0.000511,0.248974,0.00000000
383,301535,0.50004947,0.66190368,-0.00002367,0.00000000,0,1,0.311400,HostileBackend(fatigue=0.08)_control,0.850000,0.000099,0.000683,0.248662,0.00000000
384,230458,0.50027454,0.66190820,-0.00005113,0.00000000,0,1,0.312200,HostileBackend(fatigue=0.08)_control,0.850000,0.000549,0.000473,0.248644,0.00000000
385,316939,0.50003653,0.66188092,-0.00002829,0.00000000,0,1,0.313000,HostileBackend(fatigue=0.08)_control,0.850000,0.000073,-0.000217,0.248753,0.00000000
386,353653,0.50029092,0.66181830,-0.00003192,0.00000000,0,0,0.313800,HostileBackend(fatigue=0.08)_control,0.850000,0.000582,0.000529,0.248998,0.00000000
387,193180,0.50031995,0.66181768,-0.00001283,0.00000000,0,1,0.314600,HostileBackend(fatigue=0.08)_control,0.850000,0.000640,0.000599,0.249000,0.00000000
388,230181,0.50026697,0.66184274,-0.00007192,0.00000000,0,1,0.315400,HostileBackend(fatigue=0.08)_control,0.850000,0.000534,0.000574,0.248902,0.00000000
389,261232,0.50027237,0.66182212,-0.00004903,0.00000000,0,1,0.316200,HostileBackend(fatigue=0.08)_control,0.850000,0.000545,0.000131,0.248984,0.00000000
390,327910,0.50025137,0.66184974,-0.00002550,0.00000000,0,1,0.317000,HostileBackend(fatigue=0.08)_control,0.850000,0.000503,-0.000082,0.248875,0.00000000
391,257037,0.50026172,0.66181568,-0.00003588,0.00000000,0,1,0.317800,HostileBackend(fatigue=0.08)_control,0.850000,0.000523,-0.000018,0.249009,0.00000000
392,338115,0.50033883,0.66190555,-0.00004300,0.00000000,0,1,0.318600,HostileBackend(fatigue=0.08)_control,0.850000,0.000678,-0.000836,0.248654,0.00000000
393,203582,0.50032943,0.66186922,-0.00001541,0.00000000,0,1,0.319400,HostileBackend(fatigue=0.08)_control,0.850000,0.000659,-0.000425,0.248798,0.00000000
394,212285,0.50007504,0.66174798,0.00003488,0.00000000,0,0,0.320200,HostileBackend(fatigue=0.08)_control,0.850000,0.000150,-0.000525,0.249275,0.00000000
395,196620,0.50018053,0.66181011,0.00004197,0.00000000,0,1,0.321000,HostileBackend(fatigue=0.08)_control,0.850000,0.000361,-0.000584,0.249031,0.00000000
396,249547,0.50007683,0.66188762,0.00004220,0.00000000,0,1,0.321800,HostileBackend(fatigue=0.08)_control,0.850000,0.000154,-0.000110,0.248727,0.00000000
397,204956,0.50014404,0.66181647,0.00002093,0.00000000,0,0,0.322600,HostileBackend(fatigue=0.08)_control,0.850000,0.000288,0.000148,0.249006,0.00000000
398,251990,0.49976675,0.66168467,0.00006183,0.00000000,0,1,0.323400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000467,0.000060,0.249524,0.00000000
399,198792,0.49971040,0.66177797,0.00003759,0.00000000,0,1,0.324200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000579,0.000354,0.249157,0.00000000
400,313774,0.49996528,0.66186755,0.00003795,0.00000000,0,1,0.325000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000069,0.000398,0.248805,0.00000000
401,236398,0.49991503,0.66173818,0.00001252,0.00000000,0,0,0.325800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000170,0.000745,0.249313,0.00000000
402,199770,0.50041578,0.66186345,-0.00003854,0.00000000,0,1,0.326600,HostileBackend(fatigue=0.08)_control,0.850000,0.000832,-0.000087,0.248820,0.00000000
403,234357,0.50000931,0.66176438,0.00002791,0.00000000,0,1,0.327400,HostileBackend(fatigue=0.08)_control,0.850000,0.000019,0.000225,0.249211,0.00000000
404,231387,0.50005657,0.66181942,-0.00000211,0.00000000,0,1,0.328200,HostileBackend(fatigue=0.08)_control,0.850000,0.000113,0.000159,0.248995,0.00000000
405,222823,0.49994839,0.66171013,0.00003605,0.00000000,0,1,0.329000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000103,-0.000239,0.249424,0.00000000
406,254617,0.50015544,0.66162486,0.00001731,0.00000000,0,1,0.329800,HostileBackend(fatigue=0.08)_control,0.850000,0.000311,-0.000484,0.249758,0.00000000
407,203466,0.50018329,0.66162219,0.00000880,0.00000000,0,1,0.330600,HostileBackend(fatigue=0.08)_control,0.850000,0.000367,0.000145,0.249769,0.00000000
408,289758,0.49976898,0.66163314,0.00005299,0.00000000,0,1,0.331400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000462,0.000595,0.249725,0.00000000
409,190653,0.49956738,0.66152171,0.00007201,0.00000000,0,1,0.332200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000865,0.000670,0.250160,0.00000000
410,291258,0.49981262,0.66156355,0.00004727,0.00000000,0,1,0.333000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000375,-0.000321,0.249998,0.00000000
411,195849,0.49973276,0.66160657,0.00006379,0.00000000,0,1,0.333800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000534,-0.000477,0.249829,0.00000000
412,366171,0.49979629,0.66157082,0.00005611,0.00000000,0,1,0.334600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000407,-0.000552,0.249969,0.00000000
413,315862,0.50003913,0.66145143,0.00000378,0.00000000,0,1,0.335400,HostileBackend(fatigue=0.08)_control,0.850000,0.000078,-0.000292,0.250437,0.00000000
414,254562,0.50019260,0.66156529,-0.00000127,0.00000000,0,1,0.336200,HostileBackend(fatigue=0.08)_control,0.850000,0.000385,0.000365,0.249991,0.00000000
415,295932,0.50007469,0.66169867,0.00000023,0.00000000,0,1,0.337000,HostileBackend(fatigue=0.08)_control,0.850000,0.000149,0.000267,0.249469,0.00000000
416,312371,0.50000245,0.66164863,0.00001490,0.00000000,0,1,0.337800,HostileBackend(fatigue=0.08)_control,0.850000,0.000005,0.000262,0.249665,0.00000000
417,258173,0.49991648,0.66144417,-0.00001577,0.00000000,0,1,0.338600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000167,0.000394,0.250465,0.00000000
418,193289,0.49996225,0.66155047,-0.00002652,0.00000000,0,1,0.339400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000076,0.000478,0.250049,0.00000000
419,221719,0.49981480,0.66121421,0.00001584,0.00000000,0,1,0.340200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000370,0.000092,0.251362,0.00000000
420,188354,0.49961175,0.66122283,0.00003194,0.00000000,0,1,0.341000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000776,0.000427,0.251328,0.00000000
421,223977,0.49979030,0.66114557,0.00006583,0.00000000,0,1,0.341800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000419,0.000378,0.251629,0.00000000
422,187435,0.49971474,0.66119436,0.00003102,0.00000000,0,1,0.342600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000571,0.000641,0.251438,0.00000000
423,181351,0.49991986,0.66123672,0.00001439,0.00000000,0,1,0.343400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000160,0.000147,0.251275,0.00000000
424,198974,0.49989227,0.66140175,0.00000591,0.00000000,0,1,0.344200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000215,-0.000401,0.250631,0.00000000
425,332542,0.49996418,0.66146857,0.00002013,0.00000000,0,1,0.345000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000072,0.000387,0.250370,0.00000000
426,276628,0.49964828,0.66120248,0.00005633,0.00000000,0,1,0.345800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000703,-0.000036,0.251407,0.00000000
427,190675,0.49999166,0.66137560,-0.00002345,0.00000000,0,1,0.346600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000017,0.000337,0.250733,0.00000000
428,196749,0.50010991,0.66124738,-0.00005713,0.00000000,0,1,0.347400,HostileBackend(fatigue=0.08)_control,0.850000,0.000220,-0.000560,0.251233,0.00000000
429,185659,0.49987550,0.66135054,-0.00000662,0.00000000,0,1,0.348200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000249,-0.000387,0.250831,0.00000000
430,287289,0.49995678,0.66118185,-0.00002359,0.00000000,0,1,0.349000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000086,-0.000215,0.251488,0.00000000
431,307622,0.49973156,0.66133138,0.00000682,0.00000000,0,1,0.349800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000537,0.000123,0.250905,0.00000000
432,203975,0.49969117,0.66137431,0.00003664,0.00000000,0,1,0.350600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000618,0.000089,0.250738,0.00000000
433,307077,0.50038089,0.66111397,-0.00001981,0.00000000,0,1,0.351400,HostileBackend(fatigue=0.08)_control,0.850000,0.000762,-0.000724,0.251750,0.00000000
434,275391,0.50006469,0.66117127,0.00000105,0.00000000,0,1,0.352200,HostileBackend(fatigue=0.08)_control,0.850000,0.000129,0.000075,0.251530,0.00000000
435,309770,0.50032118,0.66136382,-0.00003354,0.00000000,0,1,0.353000,HostileBackend(fatigue=0.08)_control,0.850000,0.000642,-0.000072,0.250779,0.00000000
436,254928,0.49992634,0.66120764,-0.00000104,0.00000000,0,1,0.353800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000147,0.000341,0.251388,0.00000000
437,341597,0.50009815,0.66121274,-0.00001431,0.00000000,0,1,0.354600,HostileBackend(fatigue=0.08)_control,0.850000,0.000196,-0.000053,0.251368,0.00000000
438,262757,0.50027818,0.66124610,-0.00004877,0.00000000,0,1,0.355400,HostileBackend(fatigue=0.08)_control,0.850000,0.000556,0.000463,0.251237,0.00000000
439,284332,0.50035919,0.66123137,-0.00007868,0.00000000,0,1,0.356200,HostileBackend(fatigue=0.08)_control,0.850000,0.000718,0.000243,0.251295,0.00000000
440,268895,0.50012676,0.66109242,-0.00003542,0.00000000,0,1,0.357000,HostileBackend(fatigue=0.08)_control,0.850000,0.000254,-0.000262,0.251836,0.00000000
441,278739,0.50029191,0.66120062,-0.00006075,0.00000000,0,1,0.357800,HostileBackend(fatigue=0.08)_control,0.850000,0.000584,-0.000086,0.251415,0.00000000
442,266058,0.50022250,0.66103919,-0.00003185,0.00000000,0,1,0.358600,HostileBackend(fatigue=0.08)_control,0.850000,0.000445,-0.000203,0.252043,0.00000000
443,340863,0.50025904,0.66120903,-0.00003860,0.00000000,0,1,0.359400,HostileBackend(fatigue=0.08)_control,0.850000,0.000518,-0.000519,0.251382,0.00000000
444,321621,0.49999559,0.66108430,-0.00000331,0.00000000,0,1,0.360200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000009,-0.000188,0.251868,0.00000000
445,282291,0.49981182,0.66103531,-0.00001722,0.00000000,0,1,0.361000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000376,-0.000401,0.252058,0.00000000
446,271601,0.50016987,0.66111666,-0.00001876,0.00000000,0,1,0.361800,HostileBackend(fatigue=0.08)_control,0.850000,0.000340,-0.000363,0.251742,0.00000000
447,195630,0.50020158,0.66094176,-0.00000965,0.00000000,0,1,0.362600,HostileBackend(fatigue=0.08)_control,0.850000,0.000403,-0.000819,0.252419,0.00000000
448,212374,0.50026039,0.66100271,-0.00004051,0.00000000,0,1,0.363400,HostileBackend(fatigue=0.08)_control,0.850000,0.000521,-0.000217,0.252184,0.00000000
449,186780,0.50013276,0.66118068,-0.00001852,0.00000000,0,1,0.364200,HostileBackend(fatigue=0.08)_control,0.850000,0.000266,-0.000500,0.251493,0.00000000
450,201605,0.50023267,0.66121819,-0.00005275,0.00000000,0,1,0.365000,HostileBackend(fatigue=0.08)_control,0.850000,0.000465,-0.001048,0.251345,0.00000000
451,354996,0.50020917,0.66100663,-0.00005453,0.00000000,0,1,0.365800,HostileBackend(fatigue=0.08)_control,0.850000,0.000418,-0.000950,0.252167,0.00000000
452,273089,0.50003736,0.66090898,0.00003615,0.00000000,0,1,0.366600,HostileBackend(fatigue=0.08)_control,0.850000,0.000075,-0.000525,0.252547,0.00000000
453,335192,0.50036636,0.66085704,-0.00003174,0.00000000,0,1,0.367400,HostileBackend(fatigue=0.08)_control,0.850000,0.000733,-0.000210,0.252748,0.00000000
454,254380,0.50011817,0.66082048,0.00002136,0.00000000,0,1,0.368200,HostileBackend(fatigue=0.08)_control,0.850000,0.000236,-0.000469,0.252890,0.00000000
455,277073,0.50032253,0.66092370,-0.00004169,0.00000000,0,1,0.369000,HostileBackend(fatigue=0.08)_control,0.850000,0.000645,0.000772,0.252489,0.00000000
456,256280,0.50040091,0.66088346,-0.00003185,0.00000000,0,1,0.369800,HostileBackend(fatigue=0.08)_control,0.850000,0.000802,0.000321,0.252645,0.00000000
457,233530,0.50035670,0.66093295,-0.00000826,0.00000000,0,1,0.370600,HostileBackend(fatigue=0.08)_control,0.850000,0.000713,-0.000139,0.252454,0.00000000
458,203106,0.49989181,0.66082757,0.00004919,0.00000000,0,1,0.371400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000216,0.000058,0.252863,0.00000000
459,217038,0.49938087,0.66105637,0.00007855,0.00000000,0,1,0.372200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001238,-0.000423,0.251973,0.00000000
460,187204,0.49983962,0.66098843,0.00004760,0.00000000,0,1,0.373000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000321,-0.000708,0.252239,0.00000000
461,201260,0.50028818,0.66076548,-0.00000691,0.00000000,0,1,0.373800,HostileBackend(fatigue=0.08)_control,0.850000,0.000576,0.000588,0.253102,0.00000000
462,214155,0.49991523,0.66073068,0.00003618,0.00000000,0,1,0.374600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000170,0.000320,0.253238,0.00000000
463,312959,0.49988935,0.66083014,0.00001118,0.00000000,0,1,0.375400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000221,0.000408,0.252853,0.00000000
464,227322,0.49982593,0.66075824,-0.00000149,0.00000000,0,1,0.376200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000348,0.000188,0.253131,0.00000000
465,280129,0.50021135,0.66090280,-0.00000436,0.00000000,0,1,0.377000,HostileBackend(fatigue=0.08)_control,0.850000,0.000423,-0.000327,0.252571,0.00000000
466,289637,0.50000785,0.66093677,0.00002039,0.00000000,0,1,0.377800,HostileBackend(fatigue=0.08)_control,0.850000,0.000016,0.000012,0.252440,0.00000000
467,266466,0.50015972,0.66086661,0.00001059,0.00000000,0,1,0.378600,HostileBackend(fatigue=0.08)_control,0.850000,0.000319,-0.000335,0.252712,0.00000000
468,267782,0.49970606,0.66075328,0.00004492,0.00000000,0,1,0.379400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000588,-0.000718,0.253149,0.00000000
469,253231,0.49996441,0.66072945,0.00002823,0.00000000,0,1,0.380200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000071,0.000282,0.253242,0.00000000
470,224780,0.50017689,0.66085653,0.00000340,0.00000000,0,1,0.381000,HostileBackend(fatigue=0.08)_control,0.850000,0.000354,0.000037,0.252751,0.00000000
471,234471,0.50013545,0.66059530,-0.00001032,0.00000000,0,1,0.381800,HostileBackend(fatigue=0.08)_control,0.850000,0.000271,0.000215,0.253760,0.00000000
472,209548,0.50013146,0.66051041,0.00002471,0.00000000,0,1,0.382600,HostileBackend(fatigue=0.08)_control,0.850000,0.000263,0.000428,0.254087,0.00000000
473,242865,0.49977457,0.66049390,0.00003617,0.00000000,0,1,0.383400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000451,0.000196,0.254150,0.00000000
474,257825,0.49976087,0.66060973,0.00005912,0.00000000,0,1,0.384200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000478,0.000786,0.253703,0.00000000
475,258960,0.49971475,0.66071958,0.00007222,0.00000000,0,1,0.385000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000571,0.001012,0.253278,0.00000000
476,260874,0.49999907,0.66068478,0.00003763,0.00000000,0,1,0.385800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000002,0.000965,0.253413,0.00000000
477,247880,0.50032540,0.66065777,-0.00004563,0.00000000,0,1,0.386600,HostileBackend(fatigue=0.08)_control,0.850000,0.000651,-0.000060,0.253518,0.00000000
478,225732,0.50025516,0.66072091,-0.00009206,0.00000000,0,1,0.387400,HostileBackend(fatigue=0.08)_control,0.850000,0.000510,0.000033,0.253275,0.00000000
479,192506,0.50023545,0.66074431,-0.00004166,0.00000000,0,1,0.388200,HostileBackend(fatigue=0.08)_control,0.850000,0.000471,-0.000054,0.253185,0.00000000
480,197391,0.50014231,0.66103055,0.00001535,0.00000000,0,1,0.389000,HostileBackend(fatigue=0.08)_control,0.850000,0.000285,0.000824,0.252075,0.00000000
481,198886,0.50002037,0.66069683,-0.00001107,0.00000000,0,1,0.389800,HostileBackend(fatigue=0.08)_control,0.850000,0.000041,0.000527,0.253368,0.00000000
482,207810,0.49993298,0.66079893,-0.00000459,0.00000000,0,1,0.390600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000134,-0.000495,0.252973,0.00000000
483,225155,0.49984157,0.66104700,-0.00000165,0.00000000,0,1,0.391400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000317,-0.000424,0.252012,0.00000000
484,264211,0.49945236,0.66092655,0.00007992,0.00000000,0,1,0.392200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001095,-0.000807,0.252476,0.00000000
485,199791,0.50009691,0.66096082,-0.00000937,0.00000000,0,1,0.393000,HostileBackend(fatigue=0.08)_control,0.850000,0.000194,-0.000750,0.252346,0.00000000
486,254879,0.49966533,0.66062329,0.00005205,0.00000000,0,1,0.393800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000669,0.000329,0.253651,0.00000000
487,192529,0.50008040,0.66073822,-0.00003941,0.00000000,0,1,0.394600,HostileBackend(fatigue=0.08)_control,0.850000,0.000161,-0.000709,0.253208,0.00000000
488,257692,0.50020121,0.66063871,-0.00002492,0.00000000,0,1,0.395400,HostileBackend(fatigue=0.08)_control,0.850000,0.000402,0.000809,0.253591,0.00000000
489,205026,0.49938823,0.66059447,0.00008305,0.00000000,0,1,0.396200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001224,0.000690,0.253759,0.00000000
490,271213,0.49945867,0.66062097,0.00007127,0.00000000,0,1,0.397000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001083,0.000257,0.253659,0.00000000
491,230719,0.49940989,0.66077452,0.00007599,0.00000000,0,1,0.397800,HostileBackend(fatigue=0.08)_control,0.850000,-0.001180,-0.000168,0.253066,0.00000000
492,294197,0.49985505,0.66074212,-0.00000847,0.00000000,0,1,0.398600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000290,-0.000283,0.253193,0.00000000
493,249686,0.50018901,0.66026730,-0.00004507,0.00000000,0,1,0.399400,HostileBackend(fatigue=0.08)_control,0.850000,0.000378,-0.000395,0.255021,0.00000000
494,249527,0.50000394,0.66010434,-0.00003045,0.00000000,0,1,0.400200,HostileBackend(fatigue=0.08)_control,0.850000,0.000008,-0.000814,0.255644,0.00000000
495,197245,0.50037485,0.66010777,-0.00003954,0.00000000,0,1,0.401000,HostileBackend(fatigue=0.08)_control,0.850000,0.000750,-0.000422,0.255631,0.00000000
496,199127,0.49963430,0.66034265,0.00007275,0.00000000,0,1,0.401800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000731,-0.001135,0.254729,0.00000000
497,320430,0.49994486,0.66046129,0.00003266,0.00000000,0,1,0.402600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000110,-0.000521,0.254276,0.00000000
498,348895,0.49962153,0.66056051,0.00006463,0.00000000,0,1,0.403400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000757,0.000265,0.253893,0.00000000
