step_id,timestamp_ns,fidelity,entropy,logical_error_rate,injection_magnitude,injection_approved,correction_applied,noise_level,backend,threshold_current,bloch_x,bloch_y,bloch_z,lyapunov_estimate
169,255541,0.68950518,0.61107312,0.00069151,0.07446192,1,0,0.140200,HostileBackend(fatigue=0.08),0.849960,0.379010,-0.000007,0.126320,-0.00420618
170,198134,0.68895048,0.61148869,0.00069572,0.07482656,1,0,0.141000,HostileBackend(fatigue=0.08),0.849960,0.377901,-0.000079,0.126537,-0.00414558
171,225196,0.68844857,0.61185091,0.00069059,0.07521271,1,0,0.141800,HostileBackend(fatigue=0.08),0.849960,0.376897,0.000031,0.126826,-0.00408403
172,240587,0.68800079,0.61218029,0.00069284,0.07563890,1,0,0.142600,HostileBackend(fatigue=0.08),0.849960,0.376002,0.000148,0.127030,-0.00401999
173,200048,0.68761575,0.61245071,0.00068590,0.07609144,1,0,0.143400,HostileBackend(fatigue=0.08),0.849960,0.375231,0.000104,0.127294,-0.00395473
174,237149,0.68707208,0.61286139,0.00068933,0.07646350,1,0,0.144200,HostileBackend(fatigue=0.08),0.849960,0.374144,0.000103,0.127445,-0.00389738
175,370231,0.68661680,0.61316858,0.00068429,0.07686008,1,0,0.145000,HostileBackend(fatigue=0.08),0.849960,0.373234,0.000040,0.127835,-0.00383886
176,250927,0.68616461,0.61350821,0.00068524,0.07728380,1,0,0.145800,HostileBackend(fatigue=0.08),0.849960,0.372329,0.000030,0.127959,-0.00377901
177,225400,0.68576319,0.61376924,0.00067578,0.07770394,1,0,0.146600,HostileBackend(fatigue=0.08),0.849960,0.371526,0.000050,0.128362,-0.00372040
178,282932,0.68528610,0.61411556,0.00067616,0.07809849,1,0,0.147400,HostileBackend(fatigue=0.08),0.849960,0.370572,-0.000025,0.128567,-0.00366480
179,256269,0.68481375,0.61445408,0.00066784,0.07849552,1,0,0.148200,HostileBackend(fatigue=0.08),0.849960,0.369627,0.000079,0.128794,-0.00360986
180,417385,0.68435168,0.61479477,0.00067298,0.07890555,1,0,0.149000,HostileBackend(fatigue=0.08),0.849960,0.368703,0.000161,0.128938,-0.00355474
181,289842,0.68391057,0.61510349,0.00067055,0.07931292,1,0,0.149800,HostileBackend(fatigue=0.08),0.849960,0.367821,0.000201,0.129190,-0.00350067
182,299004,0.68352219,0.61535189,0.00065889,0.07972893,1,0,0.150600,HostileBackend(fatigue=0.08),0.849960,0.367044,0.000114,0.129578,-0.00344677
183,253179,0.68304115,0.61567058,0.00066558,0.08009494,1,0,0.151400,HostileBackend(fatigue=0.08),0.849960,0.366082,0.000176,0.129968,-0.00339753
184,231825,0.68255142,0.61602010,0.00066891,0.08047682,1,0,0.152200,HostileBackend(fatigue=0.08),0.849960,0.365103,0.000167,0.130175,-0.00334781
185,305147,0.68217809,0.61627942,0.00066056,0.08091985,1,0,0.153000,HostileBackend(fatigue=0.08),0.849960,0.364356,0.000198,0.130379,-0.00329424
186,324554,0.68173463,0.61658656,0.00066577,0.08131538,1,0,0.153800,HostileBackend(fatigue=0.08),0.849960,0.363469,0.000161,0.130621,-0.00324503
187,241510,0.68131008,0.61686766,0.00066533,0.08171303,1,0,0.154600,HostileBackend(fatigue=0.08),0.849960,0.362620,0.000212,0.130940,-0.00319638
188,205848,0.68083820,0.61720217,0.00066576,0.08209571,1,0,0.155400,HostileBackend(fatigue=0.08),0.849960,0.361676,0.000122,0.131127,-0.00314955
189,292387,0.68031586,0.61756639,0.00066380,0.08244661,1,0,0.156200,HostileBackend(fatigue=0.08),0.849960,0.360632,-0.000027,0.131369,-0.00310567
190,283887,0.67990615,0.61785781,0.00065715,0.08286429,1,0,0.157000,HostileBackend(fatigue=0.08),0.849960,0.359812,-0.000009,0.131511,-0.00305768
191,275637,0.67961694,0.61806354,0.00064530,0.08334934,1,0,0.157800,HostileBackend(fatigue=0.08),0.849960,0.359234,0.000192,0.131607,-0.00300566
192,243040,0.67906874,0.61844528,0.00065831,0.08367680,1,0,0.158600,HostileBackend(fatigue=0.08),0.849960,0.358137,0.000075,0.131842,-0.00296539
193,250996,0.67864328,0.61870735,0.00064966,0.08404937,1,0,0.159400,HostileBackend(fatigue=0.08),0.849960,0.357287,-0.000081,0.132263,-0.00292257
194,326852,0.67824801,0.61897173,0.00064544,0.08446012,1,0,0.160200,HostileBackend(fatigue=0.08),0.849960,0.356496,-0.000045,0.132497,-0.00287776
195,293959,0.67787248,0.61921317,0.00063991,0.08487279,1,0,0.161000,HostileBackend(fatigue=0.08),0.849960,0.355745,-0.000060,0.132785,-0.00283346
196,263747,0.67741327,0.61951884,0.00064478,0.08523965,1,0,0.161800,HostileBackend(fatigue=0.08),0.849960,0.354827,-0.000129,0.133055,-0.00279286
197,315555,0.67699584,0.61980634,0.00064059,0.08564246,1,0,0.162600,HostileBackend(fatigue=0.08),0.849960,0.353992,-0.000029,0.133225,-0.00275044
198,273819,0.67648026,0.62017018,0.00064440,0.08599808,1,0,0.163400,HostileBackend(fatigue=0.08),0.849960,0.352961,-0.000079,0.133365,-0.00271171
199,218561,0.67616144,0.62037923,0.00063369,0.08645022,1,0,0.164200,HostileBackend(fatigue=0.08),0.849960,0.352323,0.000045,0.133561,-0.00266727
200,349211,0.67589055,0.62052734,0.00062084,0.08689740,1,0,0.165000,HostileBackend(fatigue=0.08),0.849960,0.351781,-0.000032,0.133934,-0.00262378
201,275805,0.67542352,0.62083863,0.00062733,0.08724953,1,0,0.165800,HostileBackend(fatigue=0.08),0.849960,0.350847,-0.000070,0.134174,-0.00258695
202,267168,0.67491658,0.62114731,0.00062979,0.08756048,1,0,0.166600,HostileBackend(fatigue=0.08),0.849960,0.349833,0.000009,0.134632,-0.00255318
203,237963,0.67449015,0.62145874,0.00062531,0.08796592,1,0,0.167400,HostileBackend(fatigue=0.08),0.849960,0.348980,-0.000156,0.134645,-0.00251399
204,235162,0.67413498,0.62170078,0.00062423,0.08838942,1,0,0.168200,HostileBackend(fatigue=0.08),0.849960,0.348270,-0.000157,0.134773,-0.00247422
205,226106,0.67369106,0.62200991,0.00062468,0.08876541,1,0,0.169000,HostileBackend(fatigue=0.08),0.849960,0.347382,-0.000102,0.134882,-0.00243790
206,274984,0.67327530,0.62228777,0.00062438,0.08914831,1,0,0.169800,HostileBackend(fatigue=0.08),0.849960,0.346551,-0.000047,0.135060,-0.00240166
207,261133,0.67288153,0.62252785,0.00061871,0.08952672,1,0,0.170600,HostileBackend(fatigue=0.08),0.849960,0.345763,0.000046,0.135385,-0.00236616
208,375765,0.67249211,0.62276013,0.00060878,0.08990173,1,0,0.171400,HostileBackend(fatigue=0.08),0.849960,0.344984,0.000071,0.135738,-0.00233134
209,254078,0.67215377,0.62295120,0.00060356,0.09029673,1,0,0.172200,HostileBackend(fatigue=0.08),0.849960,0.344308,-0.000041,0.136115,-0.00229581
210,319301,0.67168941,0.62328892,0.00061754,0.09066690,1,0,0.173000,HostileBackend(fatigue=0.08),0.849960,0.343379,-0.000111,0.136097,-0.00226219
211,250775,0.67136165,0.62346842,0.00060076,0.09106124,1,0,0.173800,HostileBackend(fatigue=0.08),0.849960,0.342723,-0.000117,0.136492,-0.00222763
212,272287,0.67097695,0.62372102,0.00059794,0.09144936,1,0,0.174600,HostileBackend(fatigue=0.08),0.849960,0.341954,-0.000017,0.136658,-0.00219387
213,299508,0.67060558,0.62395385,0.00059641,0.09183208,1,0,0.175400,HostileBackend(fatigue=0.08),0.849960,0.341211,-0.000042,0.136891,-0.00216087
214,291800,0.67011433,0.62426589,0.00060583,0.09214742,1,0,0.176200,HostileBackend(fatigue=0.08),0.849960,0.340229,0.000065,0.137163,-0.00213206
215,320329,0.66962672,0.62459752,0.00060848,0.09248816,1,0,0.177000,HostileBackend(fatigue=0.08),0.849960,0.339253,-0.000045,0.137273,-0.00210220
216,262927,0.66932510,0.62477571,0.00059975,0.09290619,1,0,0.177800,HostileBackend(fatigue=0.08),0.849960,0.338650,0.000048,0.137524,-0.00206846
217,256336,0.66893875,0.62502942,0.00059004,0.09328929,1,0,0.178600,HostileBackend(fatigue=0.08),0.849960,0.337877,-0.000051,0.137665,-0.00203708
218,226312,0.66850563,0.62529302,0.00059932,0.09362990,1,0,0.179400,HostileBackend(fatigue=0.08),0.849960,0.337011,-0.000162,0.137961,-0.00200838
219,285551,0.66819456,0.62549209,0.00060272,0.09404226,1,0,0.180200,HostileBackend(fatigue=0.08),0.849960,0.336389,-0.000357,0.138102,-0.00197621
220,295624,0.66777964,0.62574037,0.00059904,0.09438346,1,0,0.181000,HostileBackend(fatigue=0.08),0.849960,0.335559,-0.000285,0.138405,-0.00194822
221,232156,0.66752181,0.62589530,0.00057984,0.09481985,1,0,0.181800,HostileBackend(fatigue=0.08),0.849960,0.335044,-0.000205,0.138586,-0.00191557
222,301418,0.66702344,0.62623726,0.00058589,0.09514218,1,0,0.182600,HostileBackend(fatigue=0.08),0.849960,0.334047,-0.000324,0.138636,-0.00188929
223,289757,0.66675824,0.62634381,0.00057910,0.09552583,1,0,0.183400,HostileBackend(fatigue=0.08),0.849960,0.333516,-0.000402,0.139178,-0.00186016
224,255571,0.66620716,0.62668731,0.00058795,0.09579723,1,0,0.184200,HostileBackend(fatigue=0.08),0.849960,0.332414,-0.000255,0.139458,-0.00183714
225,333603,0.66588263,0.62688071,0.00058110,0.09619088,1,0,0.185000,HostileBackend(fatigue=0.08),0.849960,0.331765,0.000066,0.139679,-0.00180817
226,280945,0.66549044,0.62709592,0.00058132,0.09652908,1,0,0.185800,HostileBackend(fatigue=0.08),0.849960,0.330981,0.000051,0.140068,-0.00178235
227,206528,0.66517925,0.62728221,0.00057546,0.09692556,1,0,0.186600,HostileBackend(fatigue=0.08),0.849960,0.330359,0.000067,0.140266,-0.00175394
228,289977,0.66482138,0.62754148,0.00057730,0.09732076,1,0,0.187400,HostileBackend(fatigue=0.08),0.849960,0.329643,0.000122,0.140184,-0.00172595
229,285872,0.66445151,0.62777144,0.00057022,0.09768500,1,0,0.188200,HostileBackend(fatigue=0.08),0.849960,0.328903,0.000220,0.140353,-0.00169982
230,340842,0.66408912,0.62796288,0.00057324,0.09803345,1,0,0.189000,HostileBackend(fatigue=0.08),0.849960,0.328178,0.000303,0.140745,-0.00167477
231,315027,0.66365113,0.62823917,0.00057780,0.09836691,1,0,0.189800,HostileBackend(fatigue=0.08),0.849960,0.327302,0.000146,0.140909,-0.00165073
232,266213,0.66334640,0.62839403,0.00057283,0.09873756,1,0,0.190600,HostileBackend(fatigue=0.08),0.849960,0.326693,0.000305,0.141271,-0.00162521
233,273645,0.66288718,0.62868768,0.00057071,0.09905698,1,0,0.191400,HostileBackend(fatigue=0.08),0.849960,0.325774,0.000222,0.141404,-0.00160241
234,257600,0.66244257,0.62893856,0.00056771,0.09936614,1,0,0.192200,HostileBackend(fatigue=0.08),0.849960,0.324885,0.000083,0.141753,-0.00158036
235,243750,0.66215371,0.62910656,0.00056696,0.09976540,1,0,0.193000,HostileBackend(fatigue=0.08),0.849960,0.324307,-0.000080,0.141942,-0.00155436
236,228954,0.66188310,0.62927180,0.00055808,0.10017461,1,0,0.193800,HostileBackend(fatigue=0.08),0.849960,0.323766,0.000135,0.142064,-0.00152822
237,296667,0.66147223,0.62951902,0.00055667,0.10050452,1,0,0.194600,HostileBackend(fatigue=0.08),0.849960,0.322944,0.000027,0.142269,-0.00150602
238,334783,0.66098868,0.62980788,0.00057067,0.10079772,1,0,0.195400,HostileBackend(fatigue=0.08),0.849960,0.321977,-0.000102,0.142517,-0.00148575
239,400894,0.66061441,0.62997488,0.00056779,0.10111422,1,0,0.196200,HostileBackend(fatigue=0.08),0.849960,0.321229,-0.000183,0.143083,-0.00146465
240,301329,0.66024867,0.63024641,0.00057661,0.10151125,1,0,0.197000,HostileBackend(fatigue=0.08),0.849960,0.320497,-0.000037,0.142907,-0.00144018
241,210530,0.65987384,0.63044936,0.00056719,0.10185198,1,0,0.197800,HostileBackend(fatigue=0.08),0.849960,0.319748,-0.000278,0.143226,-0.00141850
242,305531,0.65948700,0.63067083,0.00057712,0.10219582,1,0,0.198600,HostileBackend(fatigue=0.08),0.849960,0.318974,-0.000277,0.143470,-0.00139693
243,270039,0.65909095,0.63090249,0.00056522,0.10254022,1,0,0.199400,HostileBackend(fatigue=0.08),0.849960,0.318182,-0.000338,0.143681,-0.00137558
244,427475,0.65885170,0.63104603,0.00055868,0.10296204,1,0,0.200200,HostileBackend(fatigue=0.08),0.849960,0.317703,-0.000085,0.143784,-0.00135111
245,303328,0.65845605,0.63127198,0.00055929,0.10328828,1,0,0.201000,HostileBackend(fatigue=0.08),0.849960,0.316912,-0.000069,0.144024,-0.00133105
246,284935,0.65817457,0.63143070,0.00055718,0.10367651,1,0,0.201800,HostileBackend(fatigue=0.08),0.849960,0.316349,-0.000345,0.144205,-0.00130856
247,220386,0.65791146,0.63160699,0.00054990,0.10408929,1,0,0.202600,HostileBackend(fatigue=0.08),0.849960,0.315823,-0.000119,0.144187,-0.00128529
248,270589,0.65748510,0.63183697,0.00055473,0.10438350,1,0,0.203400,HostileBackend(fatigue=0.08),0.849960,0.314970,0.000120,0.144523,-0.00126727
249,274107,0.65713717,0.63203102,0.00055387,0.10473054,1,0,0.204200,HostileBackend(fatigue=0.08),0.849960,0.314274,0.000016,0.144751,-0.00124724
250,261492,0.65673185,0.63226962,0.00055162,0.10505464,1,0,0.205000,HostileBackend(fatigue=0.08),0.849960,0.313464,-0.000120,0.144928,-0.00122839
251,315565,0.65629274,0.63253388,0.00056265,0.10537436,1,0,0.205800,HostileBackend(fatigue=0.08),0.849960,0.312585,0.000108,0.145076,-0.00120991
252,272170,0.65599151,0.63269807,0.00055037,0.10574614,1,0,0.206600,HostileBackend(fatigue=0.08),0.849960,0.311983,0.000154,0.145287,-0.00118952
253,315991,0.65568235,0.63282667,0.00053986,0.10608700,1,0,0.207400,HostileBackend(fatigue=0.08),0.849960,0.311365,0.000271,0.145764,-0.00117060
254,290583,0.65528718,0.63306167,0.00054864,0.10641577,1,0,0.208200,HostileBackend(fatigue=0.08),0.849960,0.310574,-0.000077,0.145903,-0.00115237
255,261240,0.65510470,0.63312249,0.00054178,0.10681571,1,0,0.209000,HostileBackend(fatigue=0.08),0.849960,0.310209,0.000141,0.146279,-0.00113151
256,299445,0.65465901,0.63336320,0.00054492,0.10709896,1,0,0.209800,HostileBackend(fatigue=0.08),0.849960,0.309318,-0.000202,0.146587,-0.00111549
257,276536,0.65418288,0.63364193,0.00054472,0.10738975,1,0,0.210600,HostileBackend(fatigue=0.08),0.849960,0.308366,-0.000263,0.146768,-0.00109934
258,259268,0.65396339,0.63377391,0.00053258,0.10781130,1,0,0.211400,HostileBackend(fatigue=0.08),0.849960,0.307927,-0.000150,0.146827,-0.00107826
259,235639,0.65364400,0.63395699,0.00052914,0.10817414,1,0,0.212200,HostileBackend(fatigue=0.08),0.849960,0.307288,-0.000325,0.146968,-0.00105969
260,201130,0.65320843,0.63420237,0.00053434,0.10847635,1,0,0.213000,HostileBackend(fatigue=0.08),0.849960,0.306417,-0.000263,0.147184,-0.00104365
261,252032,0.65293551,0.63437057,0.00052547,0.10886758,1,0,0.213800,HostileBackend(fatigue=0.08),0.849960,0.305871,-0.000215,0.147222,-0.00102439
262,312481,0.65237994,0.63470140,0.00053865,0.10912431,1,0,0.214600,HostileBackend(fatigue=0.08),0.849960,0.304760,0.000007,0.147368,-0.00101042
263,261616,0.65225717,0.63472152,0.00052945,0.10954603,1,0,0.215400,HostileBackend(fatigue=0.08),0.849960,0.304514,0.000024,0.147744,-0.00099039
264,277399,0.65192236,0.63488064,0.00052486,0.10986659,1,0,0.216200,HostileBackend(fatigue=0.08),0.849960,0.303845,0.000025,0.148088,-0.00097435
265,298627,0.65150023,0.63511557,0.00053644,0.11016813,1,0,0.217000,HostileBackend(fatigue=0.08),0.849960,0.303000,0.000249,0.148293,-0.00095919
266,323687,0.65121916,0.63531233,0.00053811,0.11057181,1,0,0.217800,HostileBackend(fatigue=0.08),0.849960,0.302438,-0.000009,0.148166,-0.00094042
267,266088,0.65091844,0.63547743,0.00052830,0.11093065,1,0,0.218600,HostileBackend(fatigue=0.08),0.849960,0.301837,0.000358,0.148321,-0.00092350
268,259463,0.65044623,0.63575408,0.00053864,0.11121164,1,0,0.219400,HostileBackend(fatigue=0.08),0.849960,0.300892,0.000155,0.148447,-0.00090957
269,232291,0.65013559,0.63592106,0.00053131,0.11155820,1,0,0.220200,HostileBackend(fatigue=0.08),0.849960,0.300271,0.000257,0.148623,-0.00089343
270,439720,0.64987430,0.63604999,0.00051726,0.11192012,1,0,0.221000,HostileBackend(fatigue=0.08),0.849960,0.299749,0.000318,0.148844,-0.00087690
271,255547,0.64948141,0.63622620,0.00052493,0.11219857,1,0,0.221800,HostileBackend(fatigue=0.08),0.849960,0.298963,0.000347,0.149285,-0.00086350
272,201815,0.64925956,0.63630857,0.00051810,0.11255848,1,0,0.222600,HostileBackend(fatigue=0.08),0.849960,0.298519,-0.000089,0.149643,-0.00084737
273,225748,0.64892113,0.63650570,0.00051381,0.11289199,1,0,0.223400,HostileBackend(fatigue=0.08),0.849960,0.297842,-0.000022,0.149724,-0.00083232
274,233085,0.64862132,0.63662658,0.00052347,0.11321148,1,0,0.224200,HostileBackend(fatigue=0.08),0.849960,0.297243,-0.000039,0.150139,-0.00081792
275,225959,0.64822569,0.63686822,0.00051977,0.11352994,1,0,0.225000,HostileBackend(fatigue=0.08),0.849960,0.296451,-0.000040,0.150155,-0.00080370
276,200755,0.64788193,0.63705472,0.00050939,0.11385981,1,0,0.225800,HostileBackend(fatigue=0.08),0.849960,0.295764,-0.000356,0.150315,-0.00078922
277,223362,0.64753833,0.63719132,0.00051965,0.11416134,1,0,0.226600,HostileBackend(fatigue=0.08),0.849960,0.295077,-0.000063,0.150791,-0.00077586
278,195633,0.64726310,0.63737203,0.00051632,0.11454608,1,0,0.227400,HostileBackend(fatigue=0.08),0.849960,0.294526,-0.000004,0.150714,-0.00075981
279,314498,0.64700148,0.63748860,0.00050251,0.11489475,1,0,0.228200,HostileBackend(fatigue=0.08),0.849960,0.294003,-0.000108,0.150991,-0.00074515
280,266316,0.64641732,0.63780837,0.00052806,0.11511141,1,0,0.229000,HostileBackend(fatigue=0.08),0.849960,0.292835,-0.000178,0.151223,-0.00073503
281,250865,0.64623384,0.63788887,0.00049819,0.11550185,1,0,0.229800,HostileBackend(fatigue=0.08),0.849960,0.292468,0.000365,0.151420,-0.00071924
282,197586,0.64600161,0.63800415,0.00050721,0.11587059,1,0,0.230600,HostileBackend(fatigue=0.08),0.849960,0.292003,0.000298,0.151583,-0.00070433
283,319979,0.64571620,0.63812565,0.00050344,0.11619601,1,0,0.231400,HostileBackend(fatigue=0.08),0.849960,0.291432,0.000260,0.151910,-0.00069099
284,252001,0.64543180,0.63818146,0.00049254,0.11647563,1,0,0.232200,HostileBackend(fatigue=0.08),0.849960,0.290864,-0.000204,0.152644,-0.00067927
285,331289,0.64504786,0.63840594,0.00050114,0.11679360,1,0,0.233000,HostileBackend(fatigue=0.08),0.849960,0.290096,-0.000052,0.152690,-0.00066642
286,287321,0.64454922,0.63871501,0.00051754,0.11707316,1,0,0.233800,HostileBackend(fatigue=0.08),0.849960,0.289098,0.000193,0.152631,-0.00065493
287,302054,0.64417996,0.63886449,0.00050950,0.11735161,1,0,0.234600,HostileBackend(fatigue=0.08),0.849960,0.288360,-0.000166,0.153084,-0.00064358
288,310410,0.64407512,0.63892368,0.00049292,0.11778909,1,0,0.235400,HostileBackend(fatigue=0.08),0.849960,0.288150,-0.000000,0.153107,-0.00062729
289,276352,0.64371466,0.63910835,0.00050123,0.11809715,1,0,0.236200,HostileBackend(fatigue=0.08),0.849960,0.287429,0.000255,0.153299,-0.00061525
290,285410,0.64354517,0.63918789,0.00048326,0.11848357,1,0,0.237000,HostileBackend(fatigue=0.08),0.849960,0.287090,-0.000264,0.153434,-0.00060087
291,248214,0.64313572,0.63936634,0.00049878,0.11874248,1,0,0.237800,HostileBackend(fatigue=0.08),0.849960,0.286271,-0.000189,0.153843,-0.00059060
292,296266,0.64282708,0.63951431,0.00049660,0.11905593,1,0,0.238600,HostileBackend(fatigue=0.08),0.849960,0.285654,-0.000354,0.154063,-0.00057874
293,302203,0.64236924,0.63974874,0.00050978,0.11931796,1,0,0.239400,HostileBackend(fatigue=0.08),0.849960,0.284738,-0.000180,0.154292,-0.00056856
294,264389,0.64208521,0.63986152,0.00050094,0.11964193,1,0,0.240200,HostileBackend(fatigue=0.08),0.849960,0.284170,0.000044,0.154634,-0.00055659
295,253483,0.64166450,0.64010425,0.00050752,0.11993972,1,0,0.241000,HostileBackend(fatigue=0.08),0.849960,0.283329,-0.000032,0.154665,-0.00054553
296,203294,0.64147145,0.64023146,0.00049544,0.12034611,1,0,0.241800,HostileBackend(fatigue=0.08),0.849960,0.282943,-0.000300,0.154578,-0.00053130
297,245089,0.64112784,0.64039942,0.00050126,0.12065741,1,0,0.242600,HostileBackend(fatigue=0.08),0.849960,0.282256,-0.000481,0.154786,-0.00052005
298,196931,0.64067549,0.64064892,0.00051713,0.12093368,1,0,0.243400,HostileBackend(fatigue=0.08),0.849960,0.281351,-0.000507,0.154878,-0.00050995
299,300087,0.64054633,0.64070141,0.00048020,0.12133555,1,0,0.244200,HostileBackend(fatigue=0.08),0.849960,0.281093,-0.000303,0.155021,-0.00049623
300,253352,0.64037744,0.64075723,0.00047914,0.12170308,1,0,0.245000,HostileBackend(fatigue=0.08),0.849960,0.280755,0.000151,0.155285,-0.00048366
301,211428,0.63988772,0.64110465,0.00050049,0.12200627,1,0,0.245800,HostileBackend(fatigue=0.08),0.849960,0.279775,0.000455,0.154894,-0.00047309
302,260771,0.63970006,0.64109194,0.00049267,0.12231266,1,0,0.246600,HostileBackend(fatigue=0.08),0.849960,0.279400,0.000487,0.155648,-0.00046251
303,266064,0.63961210,0.64109347,0.00047672,0.12270078,1,0,0.247400,HostileBackend(fatigue=0.08),0.849960,0.279224,-0.000288,0.155955,-0.00044968
304,251480,0.63912387,0.64134249,0.00048559,0.12293715,1,0,0.248200,HostileBackend(fatigue=0.08),0.849960,0.278248,-0.000021,0.156159,-0.00044132
305,252906,0.63870291,0.64158231,0.00047957,0.12322514,1,0,0.249000,HostileBackend(fatigue=0.08),0.849960,0.277406,-0.000471,0.156174,-0.00043157
306,199373,0.63843889,0.64167193,0.00047117,0.12353679,1,0,0.249800,HostileBackend(fatigue=0.08),0.849960,0.276878,-0.000150,0.156557,-0.00042123
307,241771,0.63795747,0.64184945,0.00050230,0.12373993,1,0,0.250600,HostileBackend(fatigue=0.08),0.849960,0.275915,0.000114,0.157161,-0.00041403
308,336361,0.63768307,0.64207619,0.00049548,0.12414263,1,0,0.251400,HostileBackend(fatigue=0.08),0.849960,0.275366,-0.000024,0.156730,-0.00040131
309,301795,0.63746304,0.64216170,0.00049978,0.12449216,1,0,0.252200,HostileBackend(fatigue=0.08),0.849960,0.274926,0.000077,0.156976,-0.00039020
310,271240,0.63711988,0.64228434,0.00049463,0.12475817,1,0,0.253000,HostileBackend(fatigue=0.08),0.849960,0.274240,0.000070,0.157421,-0.00038149
311,272273,0.63695458,0.64231536,0.00048302,0.12510604,1,0,0.253800,HostileBackend(fatigue=0.08),0.849960,0.273909,0.000330,0.157806,-0.00037061
312,247645,0.63638439,0.64267997,0.00049266,0.12536864,1,0,0.254600,HostileBackend(fatigue=0.08),0.849960,0.272769,0.000271,0.157549,-0.00036216
313,303363,0.63644445,0.64260136,0.00046442,0.12581990,1,0,0.255400,HostileBackend(fatigue=0.08),0.849960,0.272889,0.000074,0.157823,-0.00034866
314,256443,0.63613615,0.64272267,0.00045542,0.12611170,1,0,0.256200,HostileBackend(fatigue=0.08),0.849960,0.272272,-0.000112,0.158145,-0.00033960
315,268376,0.63592739,0.64276960,0.00045686,0.12642715,1,0,0.257000,HostileBackend(fatigue=0.08),0.849960,0.271855,-0.000174,0.158576,-0.00032998
316,280043,0.63548697,0.64300752,0.00046512,0.12668541,1,0,0.257800,HostileBackend(fatigue=0.08),0.849960,0.270974,-0.000131,0.158634,-0.00032197
317,303491,0.63507130,0.64327081,0.00046241,0.12698053,1,0,0.258600,HostileBackend(fatigue=0.08),0.849960,0.270143,-0.000180,0.158448,-0.00031305
318,257656,0.63472083,0.64349470,0.00048085,0.12731231,1,0,0.259400,HostileBackend(fatigue=0.08),0.849960,0.269442,-0.000446,0.158276,-0.00030324
319,302499,0.63440334,0.64360403,0.00049331,0.12759213,1,0,0.260200,HostileBackend(fatigue=0.08),0.849960,0.268807,-0.000096,0.158688,-0.00029489
320,241073,0.63430108,0.64365960,0.00046153,0.12800156,1,0,0.261000,HostileBackend(fatigue=0.08),0.849960,0.268602,0.000152,0.158695,-0.00028322
321,282027,0.63423571,0.64369343,0.00045151,0.12840735,1,0,0.261800,HostileBackend(fatigue=0.08),0.849960,0.268471,0.000023,0.158711,-0.00027177
322,233682,0.63373741,0.64394885,0.00048564,0.12863251,1,0,0.262600,HostileBackend(fatigue=0.08),0.849960,0.267475,-0.000172,0.158837,-0.00026507
323,287820,0.63344467,0.64405982,0.00046977,0.12891461,1,0,0.263400,HostileBackend(fatigue=0.08),0.849960,0.266889,-0.000328,0.159146,-0.00025696
324,239260,0.63303381,0.64417032,0.00046924,0.12911356,1,0,0.264200,HostileBackend(fatigue=0.08),0.849960,0.266068,-0.000527,0.159849,-0.00025104
325,318355,0.63291588,0.64422267,0.00045729,0.12948644,1,0,0.265000,HostileBackend(fatigue=0.08),0.849960,0.265832,-0.000247,0.159925,-0.00024076
326,237654,0.63223074,0.64456013,0.00047459,0.12963805,1,0,0.265800,HostileBackend(fatigue=0.08),0.849960,0.264461,-0.000366,0.160155,-0.00023615
327,271338,0.63214900,0.64462746,0.00045875,0.13005997,1,0,0.266600,HostileBackend(fatigue=0.08),0.849960,0.264298,0.000236,0.160019,-0.00022480
328,251528,0.63200898,0.64470256,0.00045225,0.13042763,1,0,0.267400,HostileBackend(fatigue=0.08),0.849960,0.264018,0.000126,0.160027,-0.00021491
329,11466756,0.63173886,0.64480934,0.00044641,0.13072424,1,0,0.268200,HostileBackend(fatigue=0.08),0.849960,0.263478,0.000212,0.160272,-0.00020686
330,312292,0.63129287,0.64492388,0.00046992,0.13090853,1,0,0.269000,HostileBackend(fatigue=0.08),0.849960,0.262586,0.000417,0.161042,-0.00020165
331,440681,0.63122527,0.64485816,0.00042842,0.13124710,1,0,0.269800,HostileBackend(fatigue=0.08),0.849960,0.262451,0.000326,0.161656,-0.00019269
332,309530,0.63069869,0.64515527,0.00047731,0.13148912,1,0,0.270600,HostileBackend(fatigue=0.08),0.849960,0.261397,0.000205,0.161585,-0.00018617
333,285587,0.63048276,0.64525921,0.00046983,0.13184414,1,0,0.271400,HostileBackend(fatigue=0.08),0.849960,0.260966,0.000336,0.161660,-0.00017696
334,383047,0.63024555,0.64538749,0.00047236,0.13218673,1,0,0.272200,HostileBackend(fatigue=0.08),0.849960,0.260491,-0.000279,0.161657,-0.00016813
335,374515,0.63000456,0.64541793,0.00045603,0.13245779,1,0,0.273000,HostileBackend(fatigue=0.08),0.849960,0.260009,-0.000473,0.162249,-0.00016110
336,400040,0.62936555,0.64568024,0.00047500,0.13260241,1,0,0.273800,HostileBackend(fatigue=0.08),0.849960,0.258731,0.000130,0.162727,-0.00015713
337,278413,0.62938623,0.64564800,0.00044422,0.13302017,1,0,0.274600,HostileBackend(fatigue=0.08),0.849960,0.258772,0.000422,0.162853,-0.00014671
338,354435,0.62918444,0.64565601,0.00043476,0.13330138,1,0,0.275400,HostileBackend(fatigue=0.08),0.849960,0.258369,0.000191,0.163445,-0.00013961
